transaction_id,sender_wallet,receiver_wallet,amount,timestamp,label,log_amount,is_round_amount,fee_ratio,sender_tx_count,receiver_tx_count,time_since_prev_out,time_since_prev_in,sender_repeat_count,burstiness_score,amount_deviation,balance_ratio,unique_counterparties,relay_pattern_score,fan_in_ratio,weighted_in,in_degree,suspicious_neighbor_ratio_1hop,suspicious_neighbor_ratio_2hop,heuristic_mean,heuristic_max,heuristic_triggered_count,heuristic_top_confidence
elliptic_94206002,94206002,94335741,17.590531761759365,2019-01-01 07:00:00+00:00,0,2.922652406045029,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94303948,94303948,94499487,75.06063589972625,2019-01-01 07:00:00+00:00,0,4.331530862966431,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_98749005,98749005,94749781,160.68521142002183,2019-01-01 07:00:00+00:00,0,5.085651305505274,False,0.0,1,3,0.0,0.0,1,0.0,0.0,-0.015769938080333,4,0.0226963188416573,0.4,311.3918017388605,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_96544891,96544891,98619867,57.87067998926943,2019-01-01 07:00:00+00:00,0,4.075343173665995,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-0.2279010274619901,2,0.0377496907934711,0.3333333333333333,36.38883880742907,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94654120,94654120,94654119,15.443965139949736,2019-01-01 07:00:00+00:00,1,2.799958549108168,False,0.0,1,19,0.0,0.0,1,0.0,0.0,0.2006398192971499,2,0.0907150173041683,0.3333333333333333,23.196851635212585,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_96566620,96566620,96566618,232.09078427632764,2019-01-01 07:00:00+00:00,0,5.451428009766073,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.7713512107959393,2,0.0136705007510773,0.3333333333333333,29.958642016767456,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94556093,94556093,96549982,13.130423290849548,2019-01-01 07:00:00+00:00,0,2.648330153137302,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94855278,94855278,98748578,115.39623033033942,2019-01-01 07:00:00+00:00,0,4.757000149294733,False,0.0,1,2,0.0,0.0,1,0.0,0.0,0.5735095337824284,3,0.0132659292962314,0.5,425.7470751871665,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94365618,94365618,94855278,160.60233492673646,2019-01-01 07:00:00+00:00,0,5.085138594786675,False,0.0,1,2,0.0,0.0,1,0.0,0.0,0.1443357152074255,3,0.0191081192755045,0.5,214.7839883803508,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94469137,94469137,96576418,15.746373468239844,2019-01-01 07:00:00+00:00,0,2.8181817254707253,False,0.0,1,34,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_96566026,96566026,94752341,160.19365647445383,2019-01-01 07:00:00+00:00,0,5.082606477402774,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-0.336036645937824,4,0.0299288660287262,0.4,159.22125755405702,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94074328,94074328,96285921,21.004524976503514,2019-01-01 07:00:00+00:00,0,3.09124811295909,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_96461410,93990115,96461410,159.73498150210008,2019-01-01 07:00:00+00:00,0,5.079756931083419,False,0.0,2,1,0.0,0.0,1,0.0,0.0,1.0,2,0.0,0.6666666666666666,137.57607508311284,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_98800464,98800464,94857152,30.6800302357588,2019-01-01 07:00:00+00:00,0,3.455686521357348,False,0.0,1,5,0.0,0.0,1,0.0,0.0,0.7417239140169847,4,0.0452186157163665,0.6,206.89543184381117,3,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94654128,94654128,94654119,15.642113904566392,2019-01-01 07:00:00+00:00,1,2.8119364648585163,False,0.0,1,19,0.0,0.0,1,0.0,0.0,0.2736930501809362,2,0.0815922768620186,0.3333333333333333,27.43089788050086,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94381433,94381433,94381422,75.52515363750226,2019-01-01 07:00:00+00:00,0,4.33761949250672,False,0.0,1,4,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94335919,94335919,94429903,18.130110674183243,2019-01-01 07:00:00+00:00,0,2.951263568808309,False,0.0,1,3,0.0,0.0,1,0.0,0.0,-0.2852134478335933,3,0.1252383661760083,0.25,20.166547931846303,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_96461400,94062498,96461400,148.08089929087222,2019-01-01 07:00:00+00:00,0,5.004489106863271,False,0.0,2,1,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.5,159.36926709938749,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94003168,94003168,94372607,28.06588179537539,2019-01-01 07:00:00+00:00,1,3.36956503942957,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_98752917,98752917,98752926,154.0232137310225,2019-01-01 07:00:00+00:00,0,5.043574871712035,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.3358138731302573,3,0.0154735519314958,0.5,309.7721216425779,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94332593,94332593,94502530,113.28914078256408,2019-01-01 07:00:00+00:00,0,4.738731560010603,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94568940,94568940,94857152,43.01625672037202,2019-01-01 07:00:00+00:00,0,3.784559036598235,False,0.0,1,5,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94051990,94051990,94167767,31.25123869572953,2019-01-01 07:00:00+00:00,1,3.473556451674076,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94576482,94576482,94857152,41.34544806627368,2019-01-01 07:00:00+00:00,0,3.745860931644153,False,0.0,1,5,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94196810,94196810,94196507,159.52635011678578,2019-01-01 07:00:00+00:00,0,5.078458104277266,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.5225176526565528,3,0.0171193276114727,0.25,100.05928796160634,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94672013,94672013,98751939,237.2802479486648,2019-01-01 07:00:00+00:00,0,5.47344749333685,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.1896236686632821,3,0.012260437236848,0.5,348.3248315019415,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94372683,94372683,94654272,28.46266749238052,2019-01-01 07:00:00+00:00,1,3.383123953180516,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_99228299,94454217,99228299,31.965888322713383,2019-01-01 07:00:00+00:00,0,3.495473339652919,False,0.0,2,2,0.0,0.0,2,0.0,0.0,1.0,1,0.0,0.5,69.86297535724776,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94365447,94365447,98743234,91.4838030654429,2019-01-01 07:00:00+00:00,0,4.527033527191024,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94197678,94197678,94197676,159.42082636077262,2019-01-01 07:00:00+00:00,0,5.077800527158353,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.4527872501874226,3,0.0163478428473057,0.25,120.09619269306972,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94751161,96549984,94751161,74.83832244209366,2019-01-01 07:00:00+00:00,0,4.32860373800399,False,0.0,2,2,0.0,0.0,2,0.0,0.0,1.0,1,0.0,0.5,72.98090069870585,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_98746816,98746816,98746849,113.76994451493152,2019-01-01 07:00:00+00:00,0,4.742929642246712,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.6265880417846175,2,0.0255239725400917,0.3333333333333333,26.117896281080213,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94192805,94192805,94192801,236.318187734892,2019-01-01 07:00:00+00:00,0,5.469401804983787,False,0.0,1,6,0.0,0.0,1,0.0,0.0,0.152022472231434,3,0.0128804337805656,0.5,321.0507990512509,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94498398,94498398,98774736,162.87808721086105,2019-01-01 07:00:00+00:00,0,5.099122780721738,False,0.0,2,2,0.0,0.0,1,0.0,0.0,0.2253542480335889,3,0.0170620316067449,0.5,257.6446789629693,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94370929,94370929,115106096,15.436929735725869,2019-01-01 07:00:00+00:00,1,2.799530616452574,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.250116892597411,2,0.0852711433584059,0.3333333333333333,25.73463309410131,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_93990115,93990115,94132978,24.28961826975153,2019-01-01 07:00:00+00:00,0,3.2303939664497885,False,0.0,2,2,0.0,0.0,1,0.0,0.0,-1.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94370918,94370918,94526849,15.413897129715869,2019-01-01 07:00:00+00:00,1,2.7981283619596526,False,0.0,1,11,0.0,0.0,1,0.0,0.0,0.5696885165142127,2,0.0495042017590714,0.3333333333333333,56.226752591522505,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94444095,94444095,94444088,68.69330549725487,2019-01-01 07:00:00+00:00,0,4.24410426576848,False,0.0,1,3,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94443923,94443923,42973228,41.33254981061029,2019-01-01 07:00:00+00:00,0,3.745556289208418,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.1448375176813703,4,0.1104586745099646,0.6,55.3334070460189,3,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_93992198,93992198,94493850,119.03579784148393,2019-01-01 07:00:00+00:00,0,4.78779001364057,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94198273,94198273,94504743,161.7985829038163,2019-01-01 07:00:00+00:00,0,5.092513749008543,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-0.2246568682825223,2,0.0135578556460454,0.3333333333333333,102.4363829780558,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94635957,94635957,94634448,13.880908840472598,2019-01-01 07:00:00+00:00,0,2.7000791055285114,False,0.0,1,4,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94208736,94208736,94208734,63.815515297145446,2019-01-01 07:00:00+00:00,0,4.171545008296503,False,0.0,1,4,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94431200,94431200,32688195,53.00499589499641,2019-01-01 07:00:00+00:00,0,3.989076558858888,False,0.0,1,7,0.0,0.0,1,0.0,0.0,-0.25190622370974,2,0.0419708826861566,0.3333333333333333,31.67386405655513,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94420111,94420111,98744467,104.52868444878295,2019-01-01 07:00:00+00:00,0,4.658982806470386,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-0.3683070662946627,3,0.0234596179819441,0.25,96.51346976467592,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94198269,94198269,94198267,145.97634478664637,2019-01-01 07:00:00+00:00,0,4.990271654011021,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.1099811059906237,3,0.0218583104075172,0.5,182.053421253598,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94654166,94654166,94654151,15.422516191278229,2019-01-01 07:00:00+00:00,1,2.7986533317044326,False,0.0,1,22,0.0,0.0,1,0.0,0.0,0.2253034880601825,2,0.0881039217708589,0.3333333333333333,24.393117295080696,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94431948,94431948,94660518,53.20050633305251,2019-01-01 07:00:00+00:00,0,3.992690250340203,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.1431797469031208,2,0.0382251625658133,0.3333333333333333,39.8741067838662,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94332321,94332321,94504604,233.9542533330857,2019-01-01 07:00:00+00:00,0,5.459390828526423,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-0.2714502621536147,4,0.0195164380643576,0.4,268.11478987020445,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94577944,94577944,94857151,45.13628748814174,2019-01-01 07:00:00+00:00,0,3.8315997876128782,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94378443,94378443,96576418,13.436436013565135,2019-01-01 07:00:00+00:00,0,2.669755289536206,False,0.0,1,34,0.0,0.0,1,0.0,0.0,0.0060188227385849,2,0.1282661361984555,0.3333333333333333,13.599158464360034,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_93992193,93992193,94196810,100.05928796160634,2019-01-01 07:00:00+00:00,0,4.61570735413942,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94060320,94060320,94108117,159.39215470517095,2019-01-01 07:00:00+00:00,0,5.077621783420598,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94208740,94208740,94208734,32.81594234317759,2019-01-01 07:00:00+00:00,0,3.520932358246996,False,0.0,1,4,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_98648838,98648838,98495065,35.13875747270682,2019-01-01 07:00:00+00:00,0,3.58736590362968,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.2944621713650033,2,0.0650381427637651,0.3333333333333333,19.15214148134016,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94371209,94371209,94371207,62.08401421543728,2019-01-01 07:00:00+00:00,0,4.144467396966692,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_98774736,94498398,98774736,93.16536549376734,2019-01-01 07:00:00+00:00,0,4.545052444057617,False,0.0,2,2,0.0,0.0,2,0.0,0.0,1.0,3,0.0,0.75,217.317067547244,3,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94175879,94175879,94615295,21.309421242263397,2019-01-01 07:00:00+00:00,0,3.1050090664792376,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_96423601,96423601,94165916,163.7203319628571,2019-01-01 07:00:00+00:00,0,5.104249078033537,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94057651,94057651,94199288,161.66464964684437,2019-01-01 07:00:00+00:00,0,5.091690717396138,False,0.0,2,1,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_96464779,94057651,96464779,144.56000233442794,2019-01-01 07:00:00+00:00,0,4.980588388781523,False,0.0,2,1,0.0,0.0,1,0.0,0.0,1.0,1,0.0,0.5,161.66464964684437,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94654130,94654130,94654119,15.442775800875118,2019-01-01 07:00:00+00:00,1,2.7998862197109027,False,0.0,1,19,0.0,0.0,1,0.0,0.0,0.409051764413104,2,0.0675125930983863,0.3333333333333333,36.821618509527504,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94332322,94332322,94332321,107.86007230570556,2019-01-01 07:00:00+00:00,0,4.690063317214042,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_98745699,98745699,98576822,232.82429762387133,2019-01-01 07:00:00+00:00,0,5.454569968462244,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.1789216288954762,2,0.0090813469934007,0.3333333333333333,162.15411640692875,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94654257,94654257,94654151,15.423753218436303,2019-01-01 07:00:00+00:00,1,2.798728653936205,False,0.0,1,22,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_98648836,98648836,98648838,19.15214148134016,2019-01-01 07:00:00+00:00,0,3.003310559735279,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.1164895148368703,2,0.0810742014354896,0.3333333333333333,24.2025029806414,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94440025,94440025,96576418,19.55350189884514,2019-01-01 07:00:00+00:00,0,3.0230313351272566,False,0.0,1,34,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94054558,94054558,94192366,50.50114068457799,2019-01-01 07:00:00+00:00,0,3.941603956639507,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94496438,94496438,98615655,98.1616699397763,2019-01-01 07:00:00+00:00,0,4.596751547886179,False,0.0,1,4,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94039968,94039968,94823359,32.32368309705125,2019-01-01 07:00:00+00:00,0,3.506268348316252,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94642680,94642680,94640561,19.082569863879023,2019-01-01 07:00:00+00:00,0,2.9998522679035,False,0.0,1,5,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94453562,94453562,94665929,40.15432490574967,2019-01-01 07:00:00+00:00,0,3.717329022590628,False,0.0,1,5,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94575730,94575730,96566283,44.27812125308344,2019-01-01 07:00:00+00:00,0,3.812823941273596,False,0.0,1,3,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_96465071,94061107,96465071,154.71725206293908,2019-01-01 07:00:00+00:00,0,5.048041875931909,False,0.0,2,2,0.0,0.0,1,0.0,0.0,1.0,2,0.0,0.6666666666666666,315.7826433435929,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94064109,94064109,94334467,59.52261855166814,2019-01-01 07:00:00+00:00,0,4.103017155526577,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94002267,94002267,94124704,24.118508212965526,2019-01-01 07:00:00+00:00,0,3.223604953410023,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_94061107,94061107,96465071,156.68078115326932,2019-01-01 07:00:00+00:00,0,5.0605726168737295,False,0.0,2,2,0.0,0.0,2,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191120347,191120347,191640284,37.42798587250239,2019-01-01 08:00:00+00:00,0,3.648785992911909,False,0.0,1,4,0.0,0.0,1,0.0,0.0,0.7692722988972048,11,0.1104990403449204,0.8333333333333334,287.0062774917156,10,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190447281,190447281,160966991,48.31680348209749,2019-01-01 08:00:00+00:00,0,3.898264864397258,False,0.0,1,4,0.0,0.0,1,0.0,0.0,0.4817579827506078,8,0.115402301488364,0.6666666666666666,276.2948849287819,6,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191500907,191500907,120740203,26.91083796344284,2019-01-01 08:00:00+00:00,0,3.32901507086832,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191723368,126806129,191723368,26.70998633761953,2019-01-01 08:00:00+00:00,0,3.3217928658260294,False,0.0,3,7,0.0,0.0,1,0.0,0.0,1.0,19,0.0,0.95,723.0146434157106,19,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190039104,190039104,192097343,33.77750083166125,2019-01-01 08:00:00+00:00,0,3.5489706498653617,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.68120579836505,12,0.1692977432500258,0.7692307692307693,356.26074728608586,10,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190499916,190499916,191004208,45.68141944390153,2019-01-01 08:00:00+00:00,0,3.8433462149230846,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191702514,191220667,191702514,36.43120757836552,2019-01-01 08:00:00+00:00,0,3.622504783708651,False,0.0,2,2,0.0,0.0,1,0.0,0.0,1.0,3,0.0,0.75,95.94165657307346,3,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191198260,191198260,191198248,65.31659757233395,2019-01-01 08:00:00+00:00,0,4.194440206319399,False,0.0,2,2,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191198248,191198260,191198248,71.76696868942771,2019-01-01 08:00:00+00:00,0,4.287262125443917,False,0.0,2,2,0.0,0.0,2,0.0,0.0,1.0,1,0.0,0.5,65.31659757233395,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191117765,191117765,191640307,42.87054461027352,2019-01-01 08:00:00+00:00,0,3.781243129285556,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.4974227164684912,12,0.2101670742400666,0.7692307692307693,255.46450056680575,10,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190822038,190822038,136738103,41.29089691299588,2019-01-01 08:00:00+00:00,0,3.744571859890282,False,0.0,1,3,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191192940,191192940,191192937,30.338891525136717,2019-01-01 08:00:00+00:00,0,3.444859866970416,False,0.0,1,1,0.0,0.0,1,0.0,0.0,0.9249799184388372,21,0.0888102287348971,0.9090909090909092,778.481650755979,20,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191704543,191704543,191704551,62.172285850360616,2019-01-01 08:00:00+00:00,0,4.145865689951041,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.0205372230165117,2,0.0292734527342933,0.3333333333333333,59.669983981975925,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191428856,191428856,190031651,23.43100831083467,2019-01-01 08:00:00+00:00,0,3.1958531578863907,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_136738104,136738104,136738101,22.658484857265144,2019-01-01 08:00:00+00:00,0,3.1637218183452367,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-0.3094555997453371,4,0.1029173666436371,0.2,35.84701116895255,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190479769,190479769,190829750,37.22345500143234,2019-01-01 08:00:00+00:00,0,3.6434493324615143,False,0.0,1,15,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190826173,190826173,190039810,29.20712000164103,2019-01-01 08:00:00+00:00,0,3.4080776582371577,False,0.0,1,3,0.0,0.0,1,0.0,0.0,0.6710719650301521,12,0.2019216625219591,0.7692307692307693,296.76521442441214,10,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191185484,191185484,191185474,20.85490210194799,2019-01-01 08:00:00+00:00,0,3.0844252488702413,False,0.0,1,2,0.0,0.0,1,0.0,0.0,-0.2492899418305809,3,0.1061185023234677,0.25,25.06381304428057,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190450470,190450470,190450302,46.90672116862997,2019-01-01 08:00:00+00:00,0,3.869255811246265,False,0.0,1,36,0.0,0.0,1,0.0,0.0,0.6008932206545132,5,0.0609343416920063,0.6666666666666666,188.15178245064916,4,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_126806129,126806129,190437437,33.05657316724511,2019-01-01 08:00:00+00:00,0,3.528023058524146,False,0.0,3,2,0.0,0.0,1,0.0,0.0,-1.0,3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190437437,126806129,190437437,41.87470036366047,2019-01-01 08:00:00+00:00,0,3.758281916859013,False,0.0,3,2,0.0,0.0,2,0.0,3.77885655176188,1.0,1,0.0,0.5,33.05657316724511,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_5433567,5433567,190829750,38.928155608780486,2019-01-01 08:00:00+00:00,0,3.687081729394248,False,0.0,1,15,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_190005963,190005963,190448358,15.444920319654146,2019-01-01 08:00:00+00:00,1,2.800016634366536,False,0.0,1,3,0.0,0.0,1,0.0,0.0,0.5146612208680115,2,0.0556263491446427,0.3333333333333333,48.201015194820286,1,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191115060,191115060,191640442,35.42142630855457,2019-01-01 08:00:00+00:00,0,3.5951572363155573,False,0.0,1,4,0.0,0.0,1,0.0,0.0,0.3321195138117445,3,0.0671706115061917,0.5,70.64972576451358,2,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_191150344,191150344,97015086,84.71384070239739,2019-01-01 08:00:00+00:00,0,4.451014314341992,False,0.0,1,1,0.0,0.0,1,0.0,0.0,-1.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
elliptic_189984406,189984406,190826195,26.80610511896557,2019-01-01 08:00:00+00:00,1,3.325255605182037,False,0.0,2,3,0.0,0.0,1,0.0,0.0,-0.3217462938354299,3,0.087576057002257,0.25,27.51108927571421,1,0.0,0.0,0.0,0.0,0.0,0.0
