node_id,label,split
378256208,0,train
378574698,0,train
378059010,1,train
82278553,0,train
378573358,0,train
378098329,0,train
378065549,0,train
231683620,0,train
378250108,1,train
303112157,0,train
378395282,0,train
242666606,0,train
37390149,0,train
378104937,0,train
390320402,0,train
390564469,0,train
390372365,0,train
390338909,0,train
390558673,0,train
390343151,0,train
390320288,0,train
390319962,0,train
390390388,0,train
327867530,0,train
390558968,0,train
390247304,0,train
390771404,0,train
57138711,0,train
390511690,0,train
390536748,0,train
390605832,0,train
279909029,0,train
239716426,0,train
390782748,0,train
399567251,0,train
390571440,1,train
390425812,0,train
390979806,0,train
390339940,0,train
390422334,0,train
390345995,0,train
390524506,0,train
352498802,0,train
390429860,0,train
93328591,0,train
238609889,0,train
390577552,1,train
247314557,0,train
390571413,1,train
390343145,0,train
390503173,1,train
390329994,0,train
390076579,0,train
390319974,0,train
391083953,0,train
390370669,0,train
390059983,0,train
390586960,0,train
390370650,0,train
390607112,0,train
284838505,0,train
390769721,0,train
390556866,0,train
390538362,0,train
317923670,0,train
390773298,0,train
248704586,0,train
390534410,0,train
390345976,0,train
390395627,0,train
390242326,0,train
299051748,0,train
337537054,0,train
390605890,0,train
390607117,0,train
390320395,0,train
390041751,0,train
390319970,0,train
286301063,0,train
390342484,0,train
390498209,1,train
203673405,0,train
390335413,0,train
391438372,0,train
390041746,0,train
390319989,0,train
390592819,0,train
390575987,1,train
390588541,0,train
390420259,1,train
305032407,0,train
390370792,0,train
390578726,1,train
248902335,0,train
248918924,0,train
248912344,0,train
248918587,0,train
248889596,0,train
248904990,0,train
248905794,0,train
248918490,0,train
249336369,0,train
248913785,0,train
248902370,0,train
249338763,1,train
248913895,0,train
248922781,0,train
248904210,0,train
248934633,0,train
248902657,0,train
248905686,0,train
248903644,0,train
248903647,0,train
248902093,0,train
248904306,0,train
248918611,0,train
249237390,0,train
248915061,0,train
248908042,0,train
248913535,0,train
248915723,1,train
248904223,1,train
248889946,0,train
249338773,1,train
248887585,0,train
249338695,1,train
248926907,0,train
248888356,1,train
248900732,1,train
363386237,0,train
140120412,0,train
363682080,0,train
363219241,0,train
362975704,0,train
363051638,0,train
362840857,0,train
363531091,0,train
182581177,0,train
363147216,0,train
29557010,0,train
363748917,0,train
363764429,0,train
363541005,0,train
293801273,0,train
363341883,0,train
363225461,0,train
363711601,0,train
8278020,0,train
363660984,1,train
362943680,0,train
363049987,0,train
363340383,0,train
362940530,0,train
363597804,0,train
363660760,1,train
363662380,1,train
363340525,0,train
363776121,0,train
363601411,0,train
363060936,0,train
363057028,0,train
363776560,0,train
363130581,0,train
363006866,0,train
363050561,0,train
221959531,0,train
363525444,1,train
363221616,0,train
363033202,0,train
363300478,1,train
224127702,0,train
362953281,0,train
362839796,0,train
363326855,0,train
363300945,1,train
363052507,0,train
363092971,0,train
363217664,0,train
363051158,0,train
362839593,0,train
363653584,0,train
363224675,0,train
363055096,0,train
363098093,0,train
363528251,1,train
362874842,0,train
156480546,0,train
221738126,0,train
362939092,0,train
363773002,1,train
362843374,0,train
309871393,0,train
363774346,1,train
363122055,0,train
363093664,0,train
363040811,0,train
207235899,0,train
363081301,1,train
279176622,0,train
363663463,0,train
362841068,0,train
362921938,0,train
363050870,0,train
362943546,0,train
363765015,0,train
331842339,0,train
363059014,0,train
363772997,0,train
363120989,0,train
208992025,0,train
210623843,0,train
210624714,1,train
209054310,0,train
210660376,0,train
209797492,0,train
209799194,0,train
208944877,0,train
209922528,1,train
118790722,0,train
209129597,0,train
209052413,0,train
94429635,0,train
208959966,0,train
211181064,0,train
209867496,0,train
55070629,0,train
104483720,0,train
210624713,1,train
209485137,0,train
209499458,0,train
209518732,0,train
210635499,1,train
95117503,0,train
115333920,1,train
211085325,1,train
209946505,1,train
209946514,1,train
83525156,0,train
138359626,0,train
209139836,0,train
211095800,0,train
210624701,1,train
209522313,1,train
208931358,0,train
209822487,1,train
208913476,0,train
209554638,0,train
209512730,0,train
209961366,0,train
51619871,0,train
209488132,0,train
209867206,0,train
209486818,1,train
209511361,0,train
208904961,0,train
210672250,0,train
209794828,0,train
210367157,1,train
208997267,0,train
209065945,0,train
53329746,1,train
209701749,1,train
209681263,1,train
209045696,0,train
209709674,1,train
209515844,0,train
209483930,1,train
209517738,0,train
209682852,1,train
209521989,1,train
209970507,0,train
209669583,0,train
210278727,0,train
209526176,1,train
209685477,0,train
209525247,1,train
210638488,1,train
209522533,1,train
209691967,0,train
106087814,0,train
209842041,0,train
209962612,0,train
209839780,0,train
209075128,0,train
209525915,1,train
209756766,0,train
209945629,1,train
38494021,0,train
209052396,0,train
209561676,0,train
210643424,1,train
210403108,1,train
209922227,1,train
107364854,1,train
209924804,0,train
209071105,0,train
209922223,1,train
210636785,0,train
210368107,0,train
114011110,0,train
100421437,0,train
4125827,0,train
99843177,0,train
99482975,0,train
99910402,1,train
99322056,0,train
98999374,0,train
100043944,0,train
99676511,0,train
99916135,0,train
100966048,0,train
99264099,0,train
109823899,1,train
27116228,0,train
100064492,0,train
113684263,0,train
113958967,0,train
100045534,1,train
106894458,1,train
99191146,1,train
99191482,0,train
99677418,0,train
102273556,0,train
98960964,1,train
100084740,0,train
99246909,0,train
115137877,0,train
100084963,0,train
99989741,0,train
99257359,0,train
113843396,0,train
99912157,0,train
37344313,0,train
99529115,0,train
100090486,0,train
105384389,0,train
99252090,0,train
100777723,0,train
99284955,0,train
99841117,0,train
99644730,0,train
99910225,0,train
99179427,1,train
102584101,1,train
101306000,0,train
311016788,0,train
306161988,0,train
94796531,0,train
372865089,0,train
372739469,0,train
372739859,0,train
316837467,1,train
372878431,0,train
372961870,1,train
372878649,0,train
372878280,0,train
306822977,0,train
372722636,0,train
317125424,0,train
372670689,0,train
314907443,0,train
317008182,0,train
372724761,0,train
372733639,0,train
372722864,0,train
317009252,0,train
372964969,0,train
372670818,1,train
198518541,0,train
372957756,0,train
315579980,0,train
372525832,0,train
373083316,0,train
308243860,0,train
320008709,0,train
372734990,0,train
321015642,0,train
312002700,0,train
315579721,0,train
372827398,0,train
312233617,0,train
372813705,0,train
318120555,0,train
368808748,0,train
372692369,0,train
372882093,0,train
311293725,0,train
372541774,0,train
326264466,0,train
373112207,0,train
372809666,0,train
321774716,0,train
372822946,0,train
317009254,0,train
312520235,0,train
315685734,0,train
310795321,0,train
372867400,1,train
372672188,0,train
372822867,0,train
373076333,0,train
372872725,0,train
340291419,0,train
314907442,0,train
310559249,0,train
310229131,0,train
317402213,0,train
315579993,0,train
368838129,0,train
372535874,0,train
372671152,1,train
372970791,0,train
372811666,0,train
372810471,0,train
372681801,0,train
372723780,0,train
372527520,0,train
312108602,0,train
373083311,0,train
321112780,0,train
372723979,0,train
368737697,0,train
311317979,0,train
310504966,0,train
310756841,0,train
372872481,0,train
372979921,0,train
251475360,0,train
372731556,0,train
162922029,0,train
312446694,0,train
311909568,0,train
368735970,0,train
298313702,0,train
310559052,0,train
312451678,0,train
372681234,0,train
368775193,0,train
373155073,0,train
372822942,0,train
372696513,0,train
311859958,0,train
373156094,0,train
328119510,0,train
269534784,0,train
306488051,0,train
372723794,0,train
373150921,0,train
372696423,0,train
301017460,0,train
372959463,0,train
372680812,0,train
312108739,0,train
332075908,0,train
372733267,0,train
207453656,0,train
310559250,0,train
306266622,0,train
372812229,1,train
312997416,0,train
307461746,0,train
312152986,0,train
372812265,1,train
372550380,0,train
373075862,1,train
372812245,1,train
372881239,0,train
308449024,0,train
323477650,0,train
368733653,0,train
372525403,0,train
310607529,0,train
372871303,0,train
368766351,0,train
372971132,0,train
368746096,0,train
372883920,0,train
300849603,0,train
372957796,0,train
368795934,0,train
296712537,1,train
372750949,0,train
372823520,0,train
368784771,0,train
312152999,0,train
336812640,0,train
315555148,0,train
311693197,0,train
372681231,0,train
373150934,0,train
306620329,0,train
300827525,0,train
368784360,0,train
317574806,0,train
372724281,0,train
372822585,0,train
311016778,0,train
372815931,0,train
336141997,0,train
372532518,0,train
372957766,0,train
372739453,0,train
372957106,0,train
312230041,0,train
311036237,0,train
298627595,0,train
192801521,0,train
372969615,0,train
372680791,0,train
315272973,0,train
368749102,1,train
310559021,0,train
372727664,0,train
301051635,0,train
256696545,0,train
373111361,0,train
373160349,0,train
362555229,0,train
312451238,0,train
312818346,0,train
306107653,0,train
368738628,0,train
273326334,0,train
267162761,0,train
372687760,0,train
372748932,0,train
312471632,0,train
315292291,0,train
368749493,0,train
368749653,1,train
330181247,0,train
368766344,0,train
312666534,0,train
373155522,0,train
373150910,0,train
195116886,0,train
345901141,0,train
337069012,0,train
332771446,1,train
337099368,0,train
331501986,0,train
331536710,0,train
176350914,0,train
136428640,0,train
246329443,0,train
331492112,0,train
336721775,0,train
331567204,0,train
331536770,0,train
336428206,0,train
331556319,0,train
331500925,0,train
337128954,0,train
30620621,0,train
331492665,0,train
331573663,1,train
331500899,0,train
331530347,0,train
331521545,0,train
331555629,0,train
336428579,0,train
249259563,0,train
363341912,0,train
343063325,0,train
48099604,0,train
331566600,0,train
346379998,0,train
331556163,0,train
331554137,0,train
258833798,0,train
331542417,0,train
331566923,0,train
331496930,0,train
331500921,0,train
331536042,0,train
264370337,0,train
363336354,0,train
336465236,0,train
331551407,0,train
331993536,0,train
336480687,0,train
331505834,0,train
331531734,0,train
331495006,0,train
334369644,0,train
336428580,0,train
258876243,0,train
327985691,0,train
331575516,0,train
331575521,0,train
331492042,0,train
331607579,0,train
116739434,0,train
331491095,0,train
205410282,0,train
336431434,0,train
284845176,0,train
331536705,0,train
335762384,0,train
331567233,0,train
331492090,0,train
331518794,0,train
304069313,0,train
297096686,0,train
331492810,0,train
331521990,0,train
331567155,0,train
363345585,0,train
176127022,0,train
331566230,0,train
336423814,0,train
336465448,0,train
331500929,0,train
336720556,0,train
379049035,0,train
331565831,0,train
206393857,0,train
32402639,0,train
336426012,0,train
363438221,0,train
53535414,0,train
245097126,0,train
331539162,0,train
331536567,0,train
336448180,0,train
335999430,0,train
331551421,0,train
336465521,0,train
331500792,0,train
225739576,0,train
331532069,0,train
331492045,0,train
205475977,0,train
363383922,0,train
336765709,0,train
331501165,0,train
337185187,0,train
331518848,0,train
331564250,0,train
331500901,0,train
336046251,0,train
336473560,0,train
331536017,0,train
334739774,0,train
336716965,0,train
331507389,0,train
331500756,0,train
331496373,0,train
333197825,0,train
331512362,0,train
344313519,1,train
337073990,0,train
331623513,0,train
331500882,0,train
363383920,0,train
260029963,0,train
134019421,0,train
99748851,0,train
331756830,0,train
220934116,0,train
336447920,0,train
331999304,0,train
299373730,0,train
272271687,0,train
299917160,0,train
272075100,0,train
272172164,0,train
272285898,0,train
47719758,0,train
295553950,1,train
272282340,0,train
158830674,0,train
272282349,0,train
272153856,0,train
272089663,0,train
272153861,0,train
272123654,0,train
272485269,1,train
281366816,1,train
272698187,0,train
272677971,0,train
272088124,0,train
272428611,0,train
272680545,0,train
272141681,0,train
128921708,0,train
272153337,0,train
272334226,0,train
299367843,0,train
272110251,0,train
272271144,1,train
272339010,0,train
272308029,0,train
272153364,0,train
272334233,0,train
272483352,0,train
145661456,0,train
272615962,0,train
272082813,0,train
272333502,0,train
272172160,0,train
272178923,0,train
160537610,0,train
290376000,1,train
282983439,0,train
272308093,0,train
272172144,0,train
272192596,0,train
272746382,0,train
272464543,0,train
272698163,0,train
161473006,0,train
272759903,0,train
272416198,0,train
272472261,0,train
176016107,0,train
272100307,0,train
272438011,0,train
272075111,0,train
272721373,0,train
272437996,0,train
90457211,0,train
272153870,0,train
272077947,0,train
272465918,0,train
272419394,0,train
272268525,0,train
272700905,0,train
272075668,0,train
272152600,0,train
186560397,0,train
272307995,0,train
272472007,0,train
272285937,0,train
272697471,0,train
272282989,0,train
272334240,0,train
272319853,0,train
272140898,0,train
146018095,0,train
272025693,0,train
191807592,1,train
272469191,0,train
272428601,0,train
272153440,0,train
272469587,0,train
167725415,0,train
272700930,0,train
272331376,0,train
228593708,1,train
272282338,0,train
251245734,0,train
272419344,0,train
272172040,0,train
277373532,1,train
137959150,1,train
272428631,0,train
272681172,0,train
272154359,0,train
85898753,0,train
272088740,1,train
146122794,0,train
143068075,0,train
272616069,0,train
272339777,0,train
299375312,0,train
272327153,0,train
272472678,1,train
272141696,0,train
150486853,0,train
74936005,0,train
150351767,0,train
125995056,0,train
272522056,0,train
272156069,0,train
272339787,0,train
272520154,0,train
272298821,0,train
258406535,0,train
272465925,0,train
272462702,0,train
272079446,0,train
272175057,0,train
299516873,0,train
272155387,0,train
272520162,0,train
272494906,0,train
272430214,0,train
272833188,0,train
272075122,0,train
272113647,0,train
272267032,0,train
272432438,1,train
178327770,0,train
272529611,1,train
283185918,1,train
6137605,0,train
158489258,0,train
277082298,0,train
268795728,1,train
269905669,1,train
283195173,1,train
269499660,0,train
96638639,0,train
269139450,0,train
1729453,0,train
277286218,0,train
269502435,1,train
86739335,0,train
283190987,1,train
1778033,0,train
269434069,0,train
86934066,0,train
201454341,0,train
268939748,0,train
277182946,0,train
268863160,0,train
129629174,0,train
268796589,1,train
269078339,0,train
295123968,0,train
283194270,1,train
269870093,1,train
295154779,0,train
131845411,0,train
106651731,0,train
268806590,0,train
269992900,0,train
148944147,0,train
283194271,1,train
214653705,0,train
268938259,0,train
268849739,0,train
86631875,0,train
276946809,0,train
277279505,0,train
269533550,0,train
274288722,1,train
268791658,1,train
283161041,1,train
270335027,0,train
285662565,0,train
269511640,1,train
283192409,1,train
283190991,0,train
268827747,0,train
276940182,1,train
283361715,0,train
194258293,0,train
174993055,0,train
269459069,1,train
269128522,0,train
269560933,0,train
69266385,1,train
266195794,0,train
269504393,0,train
283173240,0,train
283204877,0,train
87257924,0,train
269037093,0,train
283190986,1,train
269962834,0,train
276992185,1,train
269908866,0,train
269546687,0,train
274910703,0,train
283285907,1,train
259058541,0,train
269500636,1,train
158633723,1,train
269546670,0,train
283178275,1,train
276992173,1,train
210556490,0,train
269040930,0,train
294506172,1,train
313361709,0,train
30233709,1,train
84481491,0,train
84724712,0,train
84362085,0,train
84362089,0,train
85000321,0,train
84997405,0,train
84752691,0,train
112156394,0,train
84997422,0,train
74826235,0,train
84723716,0,train
294585403,0,train
294518684,0,train
84756280,0,train
313372200,0,train
84759106,0,train
84752806,0,train
84709382,0,train
84313961,0,train
85008537,0,train
84753038,0,train
84471826,0,train
87163752,0,train
85695297,0,train
88319879,0,train
85254413,1,train
85001950,0,train
84338743,1,train
84724409,0,train
85004958,0,train
84735702,0,train
84371034,0,train
294527019,0,train
84315054,0,train
85005017,0,train
84754231,0,train
84997404,0,train
84313922,0,train
85002436,1,train
283314003,0,train
84996742,0,train
85616684,1,train
95565873,0,train
84749894,1,train
122637303,0,train
84719943,1,train
86162920,0,train
84999610,0,train
84719000,1,train
84361631,0,train
91438372,0,train
84762072,0,train
84317444,0,train
84357447,0,train
84754391,0,train
294465808,0,train
293925926,0,train
294203074,0,train
294463731,0,train
216531456,0,train
227443352,0,train
294454392,1,train
294509819,0,train
256878010,0,train
294473015,0,train
294326748,0,train
294326775,0,train
294300045,0,train
294492648,1,train
294492018,0,train
246044986,0,train
139195597,0,train
139274016,1,train
139274532,1,train
141027140,0,train
139290218,0,train
139274007,1,train
200285054,0,train
139277584,0,train
139232135,0,train
139274014,1,train
139298171,0,train
145628606,0,train
145169665,0,train
402916803,0,train
139281587,0,train
235508399,0,train
139264316,0,train
139232052,1,train
246066679,1,train
139274522,1,train
139234331,0,train
139281592,0,train
139274004,1,train
139195598,0,train
139270628,0,train
139274021,1,train
139234339,0,train
246066712,1,train
139277586,0,train
139274003,1,train
139274015,1,train
163687130,0,train
35982595,0,train
163901912,0,train
48202347,0,train
36587040,0,train
163884616,0,train
163847353,0,train
96491400,0,train
163822979,0,train
163591905,0,train
163667324,1,train
163720724,0,train
163687924,0,train
163821035,0,train
163673319,0,train
163678953,0,train
163655085,1,train
163886758,1,train
168173722,0,train
165847489,0,train
163649915,1,train
163822268,1,train
163832322,0,train
167748861,1,train
159939687,0,train
163669681,1,train
163596680,0,train
166071629,1,train
163654828,0,train
78348608,0,train
163720373,0,train
144435268,1,train
163691027,1,train
163720722,0,train
163808845,0,train
163862189,0,train
163708782,0,train
163806306,0,train
165837178,0,train
163803800,0,train
163687209,0,train
51828013,0,train
163806006,0,train
166071333,1,train
163584762,0,train
168122867,1,train
166070889,1,train
163586130,1,train
163901986,0,train
165853639,0,train
163591917,0,train
163654842,1,train
163886784,0,train
73689157,0,train
163708185,0,train
163653040,0,train
166502190,0,train
103912881,1,train
163909222,0,train
163669687,1,train
165849940,1,train
163704788,0,train
168116419,0,train
163807999,0,train
168139113,1,train
163818879,0,train
163728151,0,train
166496136,0,train
168113324,0,train
163586393,1,train
163909471,0,train
163807961,0,train
163808008,0,train
163708871,0,train
163895300,0,train
163809263,0,train
166500118,0,train
163804072,0,train
163681641,0,train
163728100,0,train
168207443,0,train
163862208,0,train
163687228,0,train
164883259,0,train
163803281,0,train
163586423,1,train
163867298,1,train
163670747,1,train
163731094,0,train
163709462,0,train
163822560,1,train
163900664,0,train
163729917,0,train
164096836,0,train
163704764,0,train
163886786,0,train
163896497,0,train
94138728,0,train
163649917,1,train
163804078,0,train
163902163,0,train
163716475,0,train
163839281,0,train
163731090,0,train
163909233,0,train
163807960,0,train
164757136,0,train
165849645,1,train
163883424,0,train
166509068,0,train
163653043,0,train
163867597,1,train
163684540,0,train
166073776,0,train
98309038,1,train
163808034,1,train
163811227,1,train
150117254,1,train
43878665,1,train
163804110,0,train
163721269,0,train
166069553,1,train
163635936,0,train
163824970,0,train
163655003,0,train
166495212,1,train
163862512,0,train
22856624,0,train
165872867,0,train
163651932,0,train
163909224,0,train
38811224,0,train
299102158,0,train
298735057,0,train
299158314,1,train
298980600,0,train
299112722,0,train
299109642,0,train
298686625,1,train
299047815,0,train
239555804,0,train
298686621,1,train
299192392,0,train
299043836,0,train
299012053,0,train
299057365,0,train
298711661,0,train
19866655,0,train
299197480,0,train
299178542,0,train
299109136,0,train
299109130,0,train
298701271,0,train
299191785,0,train
298721681,0,train
57663929,0,train
300142336,0,train
176607684,0,train
275170200,0,train
299036083,1,train
301211972,0,train
235167280,0,train
299110384,0,train
299185444,0,train
301179834,0,train
298967059,0,train
298701259,0,train
298985047,0,train
299190381,0,train
299125710,0,train
298682289,0,train
299066207,0,train
299044847,1,train
101754828,0,train
275287246,0,train
298687604,0,train
299178067,1,train
299178846,1,train
228274248,0,train
301182635,0,train
299043102,0,train
298709548,0,train
299172430,1,train
298998446,0,train
298998301,0,train
179228096,0,train
299109175,0,train
299047999,0,train
268207612,0,train
298681295,0,train
299150040,0,train
270965504,0,train
298711655,0,train
300565817,0,train
299339145,0,train
299084184,0,train
119241681,0,train
382989698,0,train
386095359,0,train
380214648,0,train
382885830,0,train
383226586,0,train
383229647,0,train
376281880,0,train
383753213,0,train
321964514,0,train
382969907,0,train
385964805,0,train
275437558,0,train
110107361,0,train
382965631,1,train
146800503,0,train
348230493,1,train
275639359,0,train
8482106,0,train
382964941,0,train
333937320,0,train
327204609,0,train
383550841,0,train
380201406,0,train
381898651,0,train
386053268,0,train
156926241,0,train
376251487,0,train
383071406,0,train
381848059,0,train
382993299,0,train
383048825,1,train
218056702,0,train
386137244,1,train
284789955,0,train
320328394,0,train
376206522,0,train
382976327,0,train
379908016,0,train
335703623,0,train
382989917,1,train
362139378,0,train
27578561,0,train
376200440,1,train
330675831,0,train
316318209,0,train
340884251,0,train
386021135,1,train
191418207,0,train
125058238,0,train
225315445,0,train
184062392,0,train
48724729,0,train
382966986,0,train
76393233,0,train
386085453,1,train
386085557,1,train
180937098,0,train
386067632,0,train
382996877,0,train
383061849,0,train
358848215,0,train
385981816,1,train
382993410,0,train
221454283,1,train
376250675,0,train
376199611,0,train
327855672,0,train
233524225,0,train
55877528,0,train
382907079,0,train
376206532,0,train
131661521,0,train
376241003,0,train
376252254,0,train
355009201,0,train
355166251,0,train
355100385,0,train
355124164,0,train
355007365,1,train
355094137,0,train
355156436,0,train
355371184,0,train
322941735,0,train
355995314,1,train
355204382,0,train
355006917,0,train
355095303,0,train
355110064,1,train
355101216,0,train
355124179,0,train
355110314,0,train
355149231,0,train
212771525,0,train
344589840,0,train
295879136,0,train
213287984,0,train
355008923,0,train
355102388,0,train
221685796,0,train
60811145,0,train
226277188,0,train
355009638,1,train
198981058,1,train
215598236,0,train
355009183,1,train
185725699,1,train
355181006,0,train
160462268,0,train
138199818,0,train
355102166,1,train
355003671,0,train
355371534,0,train
355003646,1,train
355127749,1,train
355230735,0,train
355369854,0,train
355215771,0,train
355009708,1,train
191598956,0,train
17280710,1,train
355099223,0,train
355196229,0,train
355986528,0,train
249281344,1,train
355090375,1,train
355102492,1,train
355509830,0,train
355095361,0,train
355371572,0,train
355157620,0,train
355156382,0,train
355124778,0,train
355095121,0,train
355124647,0,train
84882098,0,train
355009171,0,train
355007672,1,train
355111434,0,train
355111429,0,train
355219736,0,train
182873346,0,train
355135853,0,train
355135845,0,train
355153695,0,train
355371446,0,train
355216021,0,train
355011078,0,train
355135833,0,train
355090394,1,train
326826195,0,train
189125442,0,train
355009237,1,train
255663440,0,train
68891403,1,train
355004187,0,train
355209778,0,train
126793952,0,train
274527125,1,train
355940890,0,train
355998230,1,train
58506737,1,train
355230521,0,train
355111426,0,train
198982902,0,train
355215758,0,train
355153420,0,train
355009553,0,train
164919436,0,train
193696046,0,train
355371845,0,train
355181783,0,train
58508576,1,train
355236654,0,train
355098550,0,train
339207130,0,train
189809580,0,train
216011499,0,train
355998257,1,train
155316665,0,train
355099310,0,train
355007070,1,train
355099091,0,train
355098236,1,train
355183294,1,train
355088949,0,train
355136222,0,train
355110071,1,train
204458854,0,train
355128320,1,train
236952523,0,train
92039438,0,train
180661381,0,train
355109326,0,train
355007601,0,train
355196434,0,train
355213280,1,train
355230740,0,train
274526557,1,train
355369127,0,train
355368456,0,train
355094047,0,train
355008601,1,train
355101082,0,train
5684082,0,train
92512173,0,train
3300754,0,train
96355328,0,train
96342162,0,train
103761902,0,train
95614382,0,train
96349408,0,train
4846284,0,train
95065678,0,train
200476199,0,train
92508031,1,train
93224067,0,train
126802629,0,train
92713387,0,train
96338358,0,train
95574856,0,train
95074684,0,train
120093279,0,train
92489631,0,train
125482570,0,train
93193372,0,train
92734849,0,train
92095026,0,train
93533109,0,train
92107128,0,train
92735496,0,train
114483976,0,train
92109031,0,train
248626595,0,train
350222073,0,train
94385654,0,train
95569209,0,train
92515819,0,train
92490736,0,train
95556844,0,train
323311804,0,train
98890470,0,train
97495493,0,train
95569422,0,train
96733341,0,train
115971279,0,train
102483169,0,train
94377345,0,train
350228490,0,train
94893633,0,train
104063954,0,train
226728629,0,train
288602219,0,train
288493838,0,train
288688098,0,train
288419486,0,train
180737911,0,train
275566093,0,train
288399539,0,train
288279481,0,train
288407443,0,train
288447061,0,train
225811561,0,train
288078290,0,train
288450943,0,train
288404591,0,train
288692189,0,train
247774814,0,train
288275439,0,train
288365473,0,train
288147504,0,train
104321475,0,train
61813159,0,train
288416080,0,train
249810097,0,train
288730455,0,train
288551634,0,train
288333293,0,train
41396639,0,train
288590540,0,train
288082427,0,train
276786544,0,train
198643767,0,train
175874431,0,train
288589206,0,train
288279520,0,train
203032206,0,train
289018346,0,train
233364958,0,train
204448403,0,train
288543740,0,train
288076576,0,train
204340841,0,train
197467212,0,train
9366436,0,train
288396264,0,train
288404311,0,train
288080601,0,train
288333745,0,train
288408676,0,train
84869137,0,train
288416761,0,train
288091183,0,train
288405853,0,train
250602333,0,train
274185381,0,train
288288883,0,train
55939055,0,train
70433726,0,train
100791505,0,train
56287995,0,train
70432280,0,train
69290304,0,train
67582896,0,train
67633247,0,train
54809575,0,train
54857201,0,train
58975531,0,train
55214893,0,train
54768399,0,train
67642950,0,train
67629557,0,train
69350544,0,train
67672895,1,train
54717534,0,train
54915900,0,train
69599040,0,train
55903635,0,train
54808439,0,train
67670415,0,train
69766440,0,train
68960278,0,train
68954996,1,train
69762370,0,train
67604409,0,train
54723872,0,train
68960292,0,train
69766783,0,train
69761585,0,train
54790859,0,train
67686377,1,train
67612507,0,train
2234847,0,train
54768598,0,train
56234683,0,train
54769382,0,train
70046262,0,train
55121160,0,train
65255986,0,train
69613711,0,train
65496695,0,train
67611417,0,train
69760684,0,train
67636472,0,train
70454028,0,train
70422098,0,train
69282548,0,train
69350154,0,train
54771152,1,train
54767813,0,train
67557171,0,train
54854333,0,train
67597999,0,train
64166774,0,train
67562983,0,train
54708965,0,train
68936051,0,train
54715156,0,train
70063174,0,train
69762969,0,train
70412109,0,train
54712545,0,train
67611432,0,train
39700148,0,train
55928256,0,train
15984364,0,train
68986962,0,train
67628074,0,train
69766935,0,train
70402309,0,train
55797479,0,train
54733759,0,train
54733777,0,train
56301128,0,train
62240911,0,train
70382513,0,train
69695707,1,train
56395468,0,train
69971244,0,train
67600922,1,train
69766801,0,train
54804748,0,train
67548722,0,train
67631244,0,train
70454916,0,train
70455189,0,train
67556907,0,train
67604406,0,train
54848711,0,train
54836178,0,train
54838144,0,train
69766666,0,train
53880956,0,train
54855612,0,train
62181130,0,train
100918469,0,train
56693174,0,train
54704852,0,train
14585134,0,train
28883075,0,train
54869389,0,train
56114940,0,train
68988443,1,train
54912141,1,train
69350706,0,train
67628442,0,train
69770247,1,train
70454023,0,train
69763679,0,train
70451888,0,train
67672890,0,train
64523668,0,train
67629185,0,train
55732951,0,train
62601403,0,train
69765118,0,train
54805580,0,train
69974712,0,train
64868201,0,train
68957072,1,train
54749029,0,train
69605547,0,train
54832573,0,train
56707264,0,train
70370656,1,train
55734286,0,train
54751144,0,train
68984782,0,train
56032497,0,train
54811283,0,train
56337133,0,train
56333891,0,train
69351361,1,train
67583000,0,train
54735821,0,train
70328739,1,train
69350929,0,train
67656079,1,train
70457288,0,train
69760688,0,train
67646035,0,train
69315004,0,train
67654371,0,train
69395266,0,train
54768933,0,train
54733451,0,train
67654470,0,train
55678053,0,train
54832126,0,train
69282266,0,train
198827545,0,train
199989335,0,train
200984871,0,train
199955006,0,train
201000368,0,train
35621005,0,train
200629170,0,train
120179148,0,train
66158250,0,train
201054667,0,train
52597830,0,train
81948747,0,train
200701406,0,train
71804992,0,train
200635935,0,train
200636970,0,train
120019034,1,train
207037694,0,train
216354897,0,train
200032993,0,train
199942855,0,train
146303161,0,train
49358314,0,train
84288626,0,train
96453477,0,train
16713136,0,train
216807497,0,train
201003678,0,train
198814103,0,train
11750730,0,train
201003765,0,train
200022074,0,train
200601473,0,train
199312098,0,train
199362648,0,train
132499699,0,train
200508991,0,train
200517143,0,train
219600551,0,train
198749721,0,train
200627453,0,train
98089343,0,train
59724632,0,train
216523765,0,train
10773258,0,train
44562982,1,train
200650649,0,train
201007941,0,train
99728985,0,train
71363407,0,train
200977588,0,train
200593594,0,train
216526565,0,train
200621661,0,train
199408076,0,train
216559783,0,train
184121536,0,train
59374847,0,train
11320206,0,train
200960522,0,train
200544004,0,train
10333291,0,train
201432023,0,train
52084569,0,train
200970830,0,train
199938565,0,train
14476823,0,train
15026863,0,train
200625438,0,train
122148516,0,train
201749887,0,train
27862024,0,train
200631491,0,train
34242428,0,train
200975823,0,train
76605068,0,train
18056041,0,train
199944363,0,train
201456554,0,train
26561062,0,train
207961196,0,train
200608590,0,train
200617038,0,train
72537227,0,train
201494647,0,train
108158984,0,train
51049869,0,train
198792214,0,train
199321359,0,train
217661179,0,train
199404537,0,train
200544793,0,train
200470103,0,train
11735899,0,train
85605136,0,train
202932695,0,train
201433819,0,train
5923264,0,train
77165567,0,train
46403128,0,train
200625825,0,train
200048398,0,train
60513732,0,train
216518429,0,train
130927055,0,train
198801841,0,train
198791666,0,train
198812380,0,train
20258334,0,train
16132110,0,train
212500432,0,train
163406178,0,train
198787819,0,train
